date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:35:42	326504/326504	---M--	200	added ('OK')	image/jpeg	etag:%226229cc95-4fb68%22	https://kasasushi.vn/upload/products/thumbs/com-don-ca-ngu-1635872527.jpg?t=1646726909	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/com-don-ca-ngu-16358725272ea2.jpg	(from https://kasasushi.vn/delivery)
10:35:42	383059/383059	---M--	200	added ('OK')	image/jpeg	etag:%226229cc96-5d853%22	https://kasasushi.vn/upload/products/thumbs/com-don-luon-1635872536.jpg?t=1659498569	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/com-don-luon-1635872536fc75.jpg	(from https://kasasushi.vn/delivery)
10:35:42	418847/418847	---M--	200	added ('OK')	image/jpeg	etag:%226229cc96-6641f%22	https://kasasushi.vn/upload/products/thumbs/com-ga-nuong-sot-teri-1635872566.jpg?t=1659498502	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/com-ga-nuong-sot-teri-16358725660429.jpg	(from https://kasasushi.vn/delivery)
10:35:42	375906/375906	---M--	200	added ('OK')	image/jpeg	etag:%226229cc96-5bc62%22	https://kasasushi.vn/upload/products/thumbs/com-don-hai-san-1635870567.jpg?t=1646726834	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/com-don-hai-san-16358705677dec.jpg	(from https://kasasushi.vn/delivery)
10:35:43	324667/324667	---M--	200	added ('OK')	image/jpeg	etag:%226229cc95-4f43b%22	https://kasasushi.vn/upload/products/thumbs/com-don-ca-hoi-qua-bo-1636603017.jpg?t=1659498450	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/com-don-ca-hoi-qua-bo-163660301776f8.jpg	(from https://kasasushi.vn/delivery)
10:35:43	357092/357092	---M--	200	added ('OK')	image/jpeg	etag:%226229cc96-572e4%22	https://kasasushi.vn/upload/products/thumbs/com-don-chay-1635870535.jpg?t=1659499019	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/com-don-chay-1635870535f0bd.jpg	(from https://kasasushi.vn/delivery)
10:35:43	457193/457193	---M--	200	added ('OK')	image/jpeg	etag:%226229cc99-6f9e9%22	https://kasasushi.vn/upload/products/thumbs/salad-rong-bien-trung-cua-1635872507.jpg?t=1659499961	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/salad-rong-bien-trung-cua-16358725071109.jpg	(from https://kasasushi.vn/delivery)
10:35:44	451478/451478	---M--	200	added ('OK')	image/jpeg	etag:%226229cc98-6e396%22	https://kasasushi.vn/upload/products/thumbs/salad-ca-hoi-1635872480.jpg?t=1641403468	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/salad-ca-hoi-1635872480fda1.jpg	(from https://kasasushi.vn/delivery)
10:35:44	416781/416781	---M--	200	added ('OK')	image/jpeg	etag:%226229cc98-65c0d%22	https://kasasushi.vn/upload/products/thumbs/salad-ba-chi-bo-my-1635872494.jpg?t=1659499997	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/salad-ba-chi-bo-my-1635872494a39a.jpg	(from https://kasasushi.vn/delivery)
10:35:44	428263/428263	---M--	200	added ('OK')	image/jpeg	etag:%226229cc98-688e7%22	https://kasasushi.vn/upload/products/thumbs/salad-bacon-1635872467.jpg?t=1641403490	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/salad-bacon-16358724673e37.jpg	(from https://kasasushi.vn/delivery)
10:35:44	304794/304794	---M-Z	200	added ('OK')	application/x-javascript	etag:%22941a7637da37aeb8fa799a6b00d1559d%22	https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js	D:/study/website/takuronofull/connect.facebook.net/en_US/sdk/xfbml.customerchat.js	(from https://kasasushi.vn/delivery)
10:35:44	1286/1286	---M--	200	added ('OK')	image/png	etag:%22613cf0ae-506%22	https://kasasushi.vn/assets/images/footer-logo.png	D:/study/website/takuronofull/kasasushi.vn/assets/images/footer-logo.png	(from https://kasasushi.vn/delivery)
10:35:44	52833/52833	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202024%2003:35:44%20GMT	https://kasasushi.vn/chinh-sach-giao-hang	D:/study/website/takuronofull/kasasushi.vn/chinh-sach-giao-hang.html	(from https://kasasushi.vn/delivery)
10:35:44	14453/14453	---M--	200	added ('OK')	image/png	etag:%22613e540b-3875%22	https://kasasushi.vn/assets/images/da-thong-bao.png	D:/study/website/takuronofull/kasasushi.vn/assets/images/da-thong-bao.png	(from https://kasasushi.vn/delivery)
10:35:45	5562/5562	---MCZ	200	added ('OK')	text/css	etag:W/%226204c665-15ba%22	https://kasasushi.vn/assets/css/table.css?v=202203101700	D:/study/website/takuronofull/kasasushi.vn/assets/css/table2f36.css	(from https://kasasushi.vn/booking)
10:35:45	320415/320415	---M--	200	added ('OK')	image/jpeg	etag:%22621f4031-4e39f%22	https://kasasushi.vn/upload/pages/dat-ban-1646215217.jpg	D:/study/website/takuronofull/kasasushi.vn/upload/pages/dat-ban-1646215217.jpg	(from https://kasasushi.vn/booking)
10:35:45	272501/272501	---M--	200	added ('OK')	image/jpeg	etag:%22620e0a46-42875%22	https://kasasushi.vn/upload/interface/thumbs/slide-dat-ban-1645087302.jpg	D:/study/website/takuronofull/kasasushi.vn/upload/interface/thumbs/slide-dat-ban-1645087302.jpg	(from https://kasasushi.vn/booking)
10:35:46	197110/197110	---M--	200	added ('OK')	image/jpeg	etag:%22620e0b38-301f6%22	https://kasasushi.vn/upload/interface/thumbs/slide-dat-ban-1645087544.jpg	D:/study/website/takuronofull/kasasushi.vn/upload/interface/thumbs/slide-dat-ban-1645087544.jpg	(from https://kasasushi.vn/booking)
10:35:46	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2018%20Oct%202024%2003:35:46%20GMT	https://kasasushi.vn/khong-gian	D:/study/website/takuronofull/kasasushi.vn/khong-gian	(from https://kasasushi.vn/booking)
10:35:46	413/413	---M--	200	added ('OK')	image/svg+xml	etag:%226148491c-19d%22	https://kasasushi.vn/assets/images/back-icon.svg	D:/study/website/takuronofull/kasasushi.vn/assets/images/back-icon.svg	(from https://kasasushi.vn/booking)
10:35:46	233831/233831	---M--	200	added ('OK')	image/jpeg	etag:%226200f445-39167%22	https://kasasushi.vn/upload/interface/thumbs/slider-1-1644229700.jpg	D:/study/website/takuronofull/kasasushi.vn/upload/interface/thumbs/slider-1-1644229700.jpg	(from https://kasasushi.vn/booking)
10:35:47	465547/465547	---M--	200	added ('OK')	image/png	etag:%226555b03a-71a8b%22	https://kasasushi.vn/upload/pages/dat-tiec-1700114490.png	D:/study/website/takuronofull/kasasushi.vn/upload/pages/dat-tiec-1700114490.png	(from https://kasasushi.vn/catering)
10:35:47	38029/38029	---M--	200	added ('OK')	image/png	etag:%226555d93b-948d%22	https://kasasushi.vn/upload/images/catering-LOGO-01.png	D:/study/website/takuronofull/kasasushi.vn/upload/images/catering-LOGO-01.png	(from https://kasasushi.vn/catering)
10:35:48	270864/270864	---M--	200	added ('OK')	image/png	etag:%226555b18b-42210%22	https://kasasushi.vn/upload/interface/thumbs/slider-dat-tiec-1700114827.png	D:/study/website/takuronofull/kasasushi.vn/upload/interface/thumbs/slider-dat-tiec-1700114827.png	(from https://kasasushi.vn/catering)
10:35:48	717512/717512	---M--	200	added ('OK')	image/png	etag:%226555b18b-af2c8%22	https://kasasushi.vn/upload/interface/slider-dat-tiec-1700114827.png	D:/study/website/takuronofull/kasasushi.vn/upload/interface/slider-dat-tiec-1700114827.png	(from https://kasasushi.vn/catering)
10:35:48	267917/267917	---M--	200	added ('OK')	image/png	etag:%22628f59ca-4168d%22	https://kasasushi.vn/upload/pages/hoa-don-dien-tu-1653561801.png	D:/study/website/takuronofull/kasasushi.vn/upload/pages/hoa-don-dien-tu-1653561801.png	(from https://kasasushi.vn/e-invoiced)
10:35:48	2520/2520	---MCZ	200	added ('OK')	text/css	etag:W/%2262241e8b-9d8%22	https://kasasushi.vn/assets/css/vat.css?v=202203101700	D:/study/website/takuronofull/kasasushi.vn/assets/css/vat2f36.css	(from https://kasasushi.vn/e-invoiced)
10:35:48	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2018%20Oct%202024%2003:35:48%20GMT	https://kasasushi.vn/thanh-toan	D:/study/website/takuronofull/kasasushi.vn/thanh-toan	(from https://kasasushi.vn/dat-hang)
10:35:49	2253432/2253432	---M--	200	added ('OK')	application/pdf	etag:%226226e12d-226278%22	https://kasasushi.vn/upload/images/HD%20chon%20ban_compressed-4.pdf	D:/study/website/takuronofull/kasasushi.vn/upload/images/HD%20chon%20ban_compressed-4.pdf	(from https://kasasushi.vn/booking)
10:35:49	50925/50925	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202024%2003:35:49%20GMT	https://kasasushi.vn/tin-tuc-uu-dai/fusion-thoa-man-voi-nhung-sang-tao-van-hoa-cua-dau-bep	D:/study/website/takuronofull/kasasushi.vn/tin-tuc-uu-dai/fusion-thoa-man-voi-nhung-sang-tao-van-hoa-cua-dau-bep.html	(from https://kasasushi.vn/tin-tuc-uu-dai)
10:35:49	50194/50194	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202024%2003:35:49%20GMT	https://kasasushi.vn/tin-tuc-uu-dai/kasas-new-releases-june-is-officially-out-now	D:/study/website/takuronofull/kasasushi.vn/tin-tuc-uu-dai/kasas-new-releases-june-is-officially-out-now.html	(from https://kasasushi.vn/tin-tuc-uu-dai)
10:35:50	50111/50111	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202024%2003:35:50%20GMT	https://kasasushi.vn/tin-tuc-uu-dai/menu-trai-nghiem-thang-4-summer-rhythm	D:/study/website/takuronofull/kasasushi.vn/tin-tuc-uu-dai/menu-trai-nghiem-thang-4-summer-rhythm.html	(from https://kasasushi.vn/tin-tuc-uu-dai)
10:35:50	221560/221560	---M--	200	added ('OK')	image/jpeg	etag:%226200f953-36178%22	https://kasasushi.vn/upload/pages/dang-ky-1644230995.jpg	D:/study/website/takuronofull/kasasushi.vn/upload/pages/dang-ky-1644230995.jpg	(from https://kasasushi.vn/dang-ky)
10:35:50	1567/1567	---MCZ	200	added ('OK')	text/css	etag:W/%2261516b5c-61f%22	https://kasasushi.vn/assets/css/register.css?v=202203101700	D:/study/website/takuronofull/kasasushi.vn/assets/css/register2f36.css	(from https://kasasushi.vn/dang-ky)
10:35:50	51648/51648	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202024%2003:35:50%20GMT	https://kasasushi.vn/chinh-sach-dat-hang	D:/study/website/takuronofull/kasasushi.vn/chinh-sach-dat-hang.html	(from https://kasasushi.vn/assets/images/flags.png)
10:35:51	49261/49261	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202024%2003:35:51%20GMT	https://kasasushi.vn/chinh-sach-doi-tra	D:/study/website/takuronofull/kasasushi.vn/chinh-sach-doi-tra.html	(from https://kasasushi.vn/assets/images/flags.png)
10:35:51	49304/49304	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202024%2003:35:51%20GMT	https://kasasushi.vn/chat-luong-san-pham	D:/study/website/takuronofull/kasasushi.vn/chat-luong-san-pham.html	(from https://kasasushi.vn/assets/images/flags.png)
10:35:51	49855/49855	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202024%2003:35:51%20GMT	https://kasasushi.vn/dat-tiec	D:/study/website/takuronofull/kasasushi.vn/dat-tiec.html	(from https://kasasushi.vn/assets/images/flags.png)
10:35:53	932408/932408	---M--	200	added ('OK')	image/png	etag:%2266d91e14-e3a38%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505044.4873.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505044.4873.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:35:54	1013046/1013046	---M--	200	added ('OK')	image/png	etag:%2266d91e1c-f7536%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505052.7234.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505052.7234.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:35:54	1028890/1028890	---M--	200	added ('OK')	image/png	etag:%2266d91e21-fb31a%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505057.5553.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505057.5553.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:35:54	979190/979190	---M--	200	added ('OK')	image/png	etag:%2266d91e0e-ef0f6%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505038.7994.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505038.7994.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:35:54	887062/887062	---M--	200	added ('OK')	image/png	etag:%2266d91e2b-d8916%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505067.7923.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505067.7923.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:35:55	743903/743903	---M--	200	added ('OK')	image/png	etag:%2266d91e34-b59df%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505076.0656.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505076.0656.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:35:56	989165/989165	---M--	200	added ('OK')	image/png	etag:%2266d91e42-f17ed%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505090.1506.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505090.1506.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:35:56	708314/708314	---M--	200	added ('OK')	image/png	etag:%2266d91e4b-aceda%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505099.8864.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505099.8864.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:35:56	1021692/1021692	---M--	200	added ('OK')	image/png	etag:%2266d91e53-f96fc%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505107.9259.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505107.9259.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:35:56	754250/754250	---M--	200	added ('OK')	image/png	etag:%2266d91e5e-b824a%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505118.3588.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505118.3588.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:35:57	989297/989297	---M--	200	added ('OK')	image/png	etag:%2266d91e6a-f1871%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505130.39.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505130.39.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:35:57	953756/953756	---M--	200	added ('OK')	image/png	etag:%2266d91e7f-e8d9c%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505151.5943.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505151.5943.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:35:57	788458/788458	---M--	200	added ('OK')	image/png	etag:%2266d91e92-c07ea%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505170.0377.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505170.0377.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:35:57	1310257/1310257	---M--	200	added ('OK')	image/png	etag:%2266d91e72-13fe31%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505138.4546.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505138.4546.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:35:58	1292488/1292488	---M--	200	added ('OK')	image/png	etag:%2266d91e88-13b8c8%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505160.5743.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505160.5743.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:35:58	983514/983514	---M--	200	added ('OK')	image/png	etag:%2266d91e9d-f01da%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505181.2628.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505181.2628.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:35:58	944600/944600	---M--	200	added ('OK')	image/png	etag:%2266d91eaa-e69d8%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505194.9233.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505194.9233.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:35:59	916678/916678	---M--	200	added ('OK')	image/png	etag:%2266d91eca-dfcc6%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505226.4237.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505226.4237.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:35:59	926764/926764	---M--	200	added ('OK')	image/png	etag:%2266d91ed4-e242c%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505236.4531.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505236.4531.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:35:59	840431/840431	---M--	200	added ('OK')	image/png	etag:%2266d91edf-cd2ef%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505247.6857.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505247.6857.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:35:59	926199/926199	---M--	200	added ('OK')	image/png	etag:%2266d91eea-e21f7%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505258.0607.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505258.0607.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:00	770257/770257	---M--	200	added ('OK')	image/png	etag:%2266d91f07-bc0d1%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505287.5548.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505287.5548.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:00	975465/975465	---M--	200	added ('OK')	image/png	etag:%2266d91f29-ee269%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505321.2794.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505321.2794.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:00	733947/733947	---M--	200	added ('OK')	image/png	etag:%2266d91f79-b32fb%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505401.7413.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505401.7413.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:01	906907/906907	---M--	200	added ('OK')	image/png	etag:%2266d91f3e-dd69b%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505343.0079.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505343.0079.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:01	1157049/1157049	---M--	200	added ('OK')	image/png	etag:%2266d91f79-11a7b9%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505401.4233.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505401.4233.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:01	944503/944503	---M--	200	added ('OK')	image/png	etag:%2266d91f79-e6977%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505401.7568.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505401.7568.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:02	1096524/1096524	---M--	200	added ('OK')	image/png	etag:%2266d91f79-10bb4c%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505401.8324.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505401.8324.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:03	982635/982635	---M--	200	added ('OK')	image/png	etag:%2266d91fbe-efe6b%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505470.5384.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505470.5384.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:03	956722/956722	---M--	200	added ('OK')	image/png	etag:%2266d91fb8-e9932%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505464.5784.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505464.5784.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:03	949183/949183	---M--	200	added ('OK')	image/png	etag:%2266d91fc4-e7bbf%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505476.2135.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505476.2135.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:03	671654/671654	---M--	200	added ('OK')	image/png	etag:%2266d91fcb-a3fa6%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505483.2285.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505483.2285.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:04	888120/888120	---M--	200	added ('OK')	image/png	etag:%2266d91fe2-d8d38%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505506.3973.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505506.3973.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:04	990256/990256	---M--	200	added ('OK')	image/png	etag:%2266d91feb-f1c30%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505515.2016.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505515.2016.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:04	994946/994946	---M--	200	added ('OK')	image/png	etag:%2266d9200d-f2e82%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505549.5502.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505549.5502.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:04	939079/939079	---M--	200	added ('OK')	image/png	etag:%2266d9201e-e5447%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505566.6351.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505566.6351.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:05	929233/929233	---M--	200	added ('OK')	image/png	etag:%2266d92027-e2dd1%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505575.8639.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505575.8639.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:06	976341/976341	---M--	200	added ('OK')	image/png	etag:%2266d92033-ee5d5%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505587.2149.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505587.2149.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:06	883127/883127	---M--	200	added ('OK')	image/png	etag:%2266d9203b-d79b7%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505595.411.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505595.411.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:08	852971/852971	---M--	200	added ('OK')	image/png	etag:%2266d92063-d03eb%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505635.2367.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505635.2367.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:08	867427/867427	---M--	200	added ('OK')	image/png	etag:%2266d9204d-d3c63%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505613.6782.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505613.6782.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:08	909695/909695	---M--	200	added ('OK')	image/png	etag:%2266d9206f-de17f%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505647.728.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505647.728.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:08	850022/850022	---M--	200	added ('OK')	image/png	etag:%2266d92074-cf866%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505652.8138.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505652.8138.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:12	704637/704637	---M--	200	added ('OK')	image/png	etag:%2266d92087-ac07d%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505672.0079.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505672.0079.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:12	1017990/1017990	---M--	200	added ('OK')	image/png	etag:%2266d9207d-f8886%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505661.2303.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505661.2303.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:12	859833/859833	---M--	200	added ('OK')	image/png	etag:%2266d92092-d1eb9%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505682.9359.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505682.9359.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:12	1063283/1063283	---M--	200	added ('OK')	image/png	etag:%2266d9209d-103973%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505693.1998.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505693.1998.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:13	659967/659967	---M--	200	added ('OK')	image/png	etag:%2266d920a1-a11ff%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505697.5206.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505697.5206.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:13	749447/749447	---M--	200	added ('OK')	image/png	etag:%2266d920b1-b6f87%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505713.3992.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505713.3992.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:13	783658/783658	---M--	200	added ('OK')	image/png	etag:%2266d920b6-bf52a%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505718.2923.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505718.2923.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:14	917400/917400	---M--	200	added ('OK')	image/png	etag:%2266d920c3-dff98%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505731.3682.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505731.3682.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:14	777904/777904	---M--	200	added ('OK')	image/png	etag:%2266d920d7-bdeb0%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505751.0387.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505751.0387.png	(from https://kasasushi.vn/menu/menu-mon-an)
10:36:14	959685/959685	---M--	200	added ('OK')	image/png	etag:%2266d920e9-ea4c5%22	https://kasasushi.vn/upload/menus/menu-mon-an-1725505769.0977.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1725505769.0977.png	(from https://kasasushi.vn/menu/menu-mon-an)
